WHSE,DSP_LOCN,LOCN_PICK_SEQ,SKU_BRCD
1211,00 L13,,9500042
1211,TBDR10,,9500042
1211,TBDTBD7,,79551094
1211,TBDTBD5,,79551097
1211,TBDTBD6,,79551096
1211,TBDTBD4,,79551098
1211,00 L1,,8051453
1211,00 L4,,8050764
1211,00 L3,,11150710
1211,00 L6,,8050156
1211,TBDR9,,8050639
1211,00 L10,,8010356
1211,00 L20,,8050549
1211,00 L11,,8011899
1211,00 L14,,8010542
1211,00 L16,,8010131
1211,00 L9,,8010534
1211,00 L4,,8010534
1211,00 L5,,8010546
1211,00 L15,,8010547
1211,00 L19,,8050811
1211,PRF4,,84740162
1211,PRF7,,84740111
1211,PRTBD4,,84740111
1211,PRF8,,84740174
1211,TBDB15,,62700060
1211,TBDL16,,62700060
1211,TBDB14,,62700059
1211,TBDL15,,62700059
1211,TBDL25,,90150133
1211,TBDL1,,90150137
1211,TBDB1,,90150137
1211,TBDL50,,90150134
1211,TBDL49,,90150136
1211,TBDL48,,90150009
1211,TBDL9,,62700037
1211,TBDB8,,62700037
1211,TBDL2,,90150138
1211,TBDB12,,62700038
1211,TBDL13,,62700038
1211,TBDL12,,62700034
1211,TBDB11,,62700034
1211,00 R14,,20030059
1211,00 R15,,20030066
1211,00 R16,,20030063
1211,00 L3,,39300045
1211,00 L51,,36303521
1211,00 R40,,53350377
1211,00 R19,,53350377
1211,PRL33,,84711700
1211,PRTBD18,,84570451
1211,PRTBD8,,84570171
1211,PRTBD11,,84570450
1211,00 L1,,2100314
1211,00 L11,,2022282
1211,00 L8,,2100184
1211,00 L7,,2020204
1211,00 L3,,2020500
1211,00 L17,,2021130
1211,00 L13,,2020254
1211,00 L26,,2020271
1211,00 L16,,2020250
1211,00 L12,,2021064
1211,00 L30,,2020229
1211,00 L2,,2020979
1211,00 L6,,2020646
1211,00 L7,,2100331
1211,00 R1,,20010069
1211,00 R2,,20010131
1211,PRF18,,84740170
1211,PRF15,,84740811
1211,PRF17,,84740529
1211,00 R31,,22550008
1211,PRF16,,84740822
1211,PRF1,,84740813
1211,TBDL24,,56200217
1211,00 L30,,50200195
1211,TBDL34,,96200059
1211,00 L15,,19150359
1211,PRB27,,84830273
1211,PRB15,,84830273
1211,00 L13,,25200180
1211,TBDR56,,59500069
1211,00 L11,,32020416
1211,00 R46,,32090378
1211,00 R45,,32090377
1211,00 R44,,32090376
1211,00 R11,,32070433
1211,00 L7,,32020421
1211,00 L12,,32020422
1211,00 R16,,51100234
1211,00 R7,,51010028
1211,00 R6,,49100106
1211,00 R30,,75800224
1211,00 R15,,51010139
1211,00 R5,,49100107
1211,BKTBD13,,95100240
1211,LQR36,,89070708
1211,DLL4,,81120309
1211,00 L34,,27050253
1211,DLL1,,81120501
1211,DLL3,,81120093
1211,00 L55,,27050850
1211,TBDR6,,89052196
1211,TBDR6,,89050761
1211,TBDR2,,89053051
1211,TBDR9,,89052204
1211,TBDR4,,89056075
1211,TBDR10,,89052199
1211,TBDR8,,89052189
1211,TBDL1,,89050748
1211,TBDR8,,89050341
1211,TBDR5,,89051380
1211,TBDR7,,89074342
1211,TBDR1,,89051485
1211,TBDR4,,89059899
1211,TBDR1,,89053405
1211,TBDR3,,89065764
1211,TBDL2,,89050745
1211,TBDR9,,89052191
1211,00 R23,,52100108
1211,LQL6,,89039742
1211,LQL10,,89031661
1211,LQL9,,89030884
1211,LQL7,,89032581
1211,LQL8,,89031787
1211,TBDL4,,97150105
1211,TBDL1,,97150055
1211,00 R15,,31100103
1211,00 R16,,31100068
1211,00 L24,,73150239
1211,00 L6,,65150856
1211,00 R17,,31010070
1211,00 R18,,31010008
1211,00 R19,,31010001
1211,00 R8,,30040111
1211,00 R18,,31200016
1211,00 R68,,53100645
1211,00 R70,,53100644
1211,00 R69,,53100646
1211,00 R13,,31101439
1211,00 R17,,31100780
1211,00 R4,,30030446
1211,00 R3,,30040312
1211,00 L1,,30040312
1211,TBDL2,,97150049
1211,TBDL1,,97150046
1211,BKTBD1,,97150046
1211,TBDL5,,97150278
1211,00 L18,,73060950
1211,00 L23,,73060808
1211,00 R8,,31010002
1211,00 L25,,73060557
1211,00 R15,,74451127
1211,00 R14,,74451128
1211,00 L25,,24150223
1211,00 R13,,74451108
1211,00 L3,,25250005
1211,00 L38,,25250089
1211,00 L34,,25250085
1211,00 R23,,1051172
1211,00 R5,,1050510
1211,00 R36,,1051709
1211,00 L27,,5250208
1211,nullL1,,88250800
1211,TBDR60,,56970301
1211,TBDR3,,49050570
1211,PRL4,,84410229
1211,00 R14,,5200007
1211,00 R13,,5200244
1211,00 R1,,5850021
1211,PRTBD14,,84942039
1211,00 L13,,48011011
1211,00 L14,,48010952
1211,00 L16,,48011020
1211,00 L15,,48010826
1211,00 L4,,48011292
1211,00 L1,,48011298
1211,00 L17,,48012441
1211,00 L3,,48011198
1211,00 L2,,48011291
1211,00 L19,,48012499
1211,00 L18,,48012440
1211,TBDL13,,96010342
1211,00 R6,,8100404
1211,00 L5,,21200002
1211,00 R28,,7100209
1211,00 R8,,5200070
1211,BKTBD50,,95012064
1211,00 R2,,1012365
1211,TBDR1,,1014682
1211,00 L16,,17350227
1211,TBDL15,,1012580
1211,TBDF5,,1012580
1211,PRTBD7,,84942040
1211,00 L13,,17350022
1211,00 R17,,1058467
1211,00 R25,,8100035
1211,00 L10,,73300616
1211,00 L14,,73450243
1211,TBDR63,,58400061
1211,00 L21,,73450052
1211,00 L41,,73300399
1211,00 L44,,73450031
1211,00 L42,,73450247
1211,00 L15,,73450244
1211,00 L1,,73450056
1211,00 L6,,73300506
1211,00 L4,,73100072
1211,00 L2,,73450075
1211,00 L3,,73450047
1211,00 L18,,73450066
1211,00 L11,,73450114
1211,00 L19,,73450038
1211,00 L20,,73450054
1211,00 L12,,73450032
1211,00 L1,,73450242
1211,00 L2,,73300404
1211,00 L17,,73450065
1211,00 L4,,73450021
1211,00 L21,,37010305
1211,DLR25,,82041745
1211,00 L7,,19020168
1211,PRTBD2,,84940094
1211,00 R61,,53990118
1211,00 L2,,25250004
1211,00 L4,,25250166
1211,00 L8,,25250069
1211,00 L9,,25250078
1211,00 L33,,25250034
1211,00 L41,,25250193
1211,00 L28,,23050014
1211,00 L29,,23050029
1211,00 L42,,25250035
1211,00 L4,,25250039
1211,00 L11,,25250050
1211,00 L9,,19100028
1211,00 L6,,19020044
1211,00 L3,,19100053
1211,00 L1,,19100007
1211,00 L15,,19050076
1211,00 L4,,19100050
1211,00 L2,,19100054
1211,00 L10,,19100029
1211,00 R24,,5200139
1211,00 R10,,5200122
1211,00 R15,,5200245
1211,00 R9,,5400148
1211,00 R20,,7010074
1211,00 R7,,47350047
1211,00 R5,,8100403
1211,PRR9,,84660355
1211,00 R2,,27150107
1211,00 R36,,7050007
1211,LQL9,,89300017
1211,PRTBD5,,84450071
1211,00 R9,,52120017
1211,00 R20,,1050090
1211,PRF60,,84830031
1211,PRF59,,84830039
1211,TBDL9,,57600311
1211,TBDL8,,57600538
1211,TBDL20,,62101597
1211,TBDL21,,62100961
1211,00 L2,,34300005
1211,00 L32,,60100068
1211,00 L30,,60010080
1211,00 L36,,60100445
1211,00 L34,,60100048
1211,00 L33,,60100031
1211,00 L35,,60100441
1211,00 L31,,60100421
1211,TBDR68,,56970309
1211,00 L45,,27350347
1211,00 L46,,27350353
1211,TBDR69,,56970308
1211,TBDR55,,56970653
1211,TBDR59,,56970709
1211,TBDL17,,62010033
1211,TBDL33,,57600514
1211,TBDL11,,57600514
1211,TBDTBD51,,88551775
1211,TBDTBD52,,88570556
1211,TBDTBD53,,88570557
1211,TBDL33,,88581803
1211,TBDTBD38,,88581803
1211,TBDTBD50,,88551774
1211,00 R12,,74050024
1211,00 R15,,74050027
1211,00 R16,,74050032
1211,00 R23,,5400014
1211,00 R26,,27150031
1211,00 R28,,27150016
1211,00 R27,,27150103
1211,00 R11,,5400069
1211,00 R21,,5400120
1211,00 R30,,29010010
1211,00 R31,,29010007
1211,00 R29,,27100112
1211,00 R17,,27100104
1211,00 R23,,27100824
1211,TBDR15,,89058528
1211,TBDR40,,59100015
1211,LQL27,,89032777
1211,00 L21,,48013014
1211,00 L27,,48013013
1211,00 L26,,48013016
1211,00 L25,,48013015
1211,00 L28,,48010143
1211,00 L22,,48013020
1211,00 L30,,48010773
1211,00 L24,,48013018
1211,00 L29,,48010892
1211,00 L23,,48013019
1211,TBDR19,,89100309
1211,LQR21,,89100768
1211,TBDR53,,89100768
1211,TBDR24,,89100494
1211,PRTBD1,,84780127
1211,PRTBD2,,84770295
1211,00 R22,,65450120
1211,TBDL25,,89054418
1211,TBDL17,,89050384
1211,TBDR18,,89050384
1211,TBDR40,,89054596
1211,TBDR18,,89054642
1211,00 R23,,42011502
1211,00 R21,,42010045
1211,00 R13,,42010078
1211,00 R2,,42011505
1211,00 R18,,42010578
1211,00 R16,,42010187
1211,00 R3,,42010704
1211,00 R27,,42011366
1211,00 R19,,42011368
1211,00 R15,,42011500
1211,00 R26,,42011509
1211,00 R6,,42011528
1211,00 R4,,42011506
1211,00 R1,,42011527
1211,00 R22,,42010097
1211,00 R28,,42010086
1211,00 R12,,42011508
1211,00 R5,,42011369
1211,00 R24,,42011367
1211,00 R17,,42010551
1211,00 R20,,42010094
1211,00 R25,,42010583
1211,00 R14,,42011507
1211,00 R11,,42010528
1211,00 R7,,42010151
1211,00 R9,,42010164
1211,00 R29,,42010288
1211,00 R10,,42013288
1211,LQL35,,89030585
1211,00 L10,,27203720
1211,00 L33,,27051114
1211,00 L1,,64010456
1211,00 L6,,64010018
1211,00 L24,,64010475
1211,00 L22,,64010547
1211,00 L10,,64010548
1211,00 L11,,64010541
1211,00 L23,,64010265
1211,00 L14,,64010232
1211,00 L23,,64010546
1211,00 L12,,64010543
1211,00 L13,,64010542
1211,00 L16,,64010069
1211,00 L17,,64010211
1211,00 L21,,64010213
1211,00 L43,,64010103
1211,00 L45,,64010461
1211,00 L44,,64010101
1211,00 L29,,64010233
1211,00 L25,,64010165
1211,00 L27,,64010087
1211,00 L26,,64010105
1211,00 L1,,64010263
1211,00 L18,,64010505
1211,00 L19,,64010549
1211,00 L9,,64010037
1211,00 L3,,64010260
1211,00 L15,,64010099
1211,00 L20,,64010100
1211,00 L2,,64010044
1211,00 L5,,64010046
1211,00 L4,,64010045
1211,00 L28,,64010229
1211,00 L1,,39300062
1211,00 L2,,39300006
1211,00 R1,,20070486
1211,00 R6,,20070485
1211,TBDL12,,89060240
1211,TBDL6,,9151136
1211,TBDL5,,9151137
1211,TBDR11,,9151137
1211,TBDR8,,9151136
1211,TBDR7,,9151135
1211,TBDL4,,9151135
1211,LQL10,,89031435
1211,LQL11,,89031697
1211,00 R39,,28351303
1211,PRTBD7,,84240043
1211,PRTBD9,,84240042
1211,PRTBD6,,84240041
1211,PRTBD4,,84240001
1211,PRTBD13,,84840250
1211,00 L3,,15200004
1211,00 R1,,21550060
1211,PRTBD5,,84240047
1211,PRTBD17,,84840252
1211,PRTBD7,,84430474
1211,PRTBD16,,84840251
1211,00 R40,,28351304
1211,PRTBD6,,84430472
1211,PRTBD3,,84240027
1211,PRTBD2,,84240046
1211,PRTBD4,,84240026
1211,PRTBD5,,84240048
1211,00 R33,,28351305
1211,00 R38,,28351306
1211,00 R2,,21550061
1211,00 R49,,27104082
1211,00 R39,,27104074
1211,00 L120,,75350258
1211,00 L27,,73200056
1211,00 L52,,14150669
1211,TBDR55,,56400264
1211,00 R64,,5350037
1211,00 R35,,3250076
1211,00 R31,,3250735
1211,00 R33,,3250074
1211,00 R34,,3250075
1211,00 L3,,48020506
1211,00 L5,,48020498
1211,00 L2,,48020500
1211,00 L6,,48020497
1211,00 L8,,48020510
1211,00 L7,,48020494
1211,00 L4,,48020507
1211,00 L8,,19040336
1211,00 L7,,19040335
1211,00 L51,,2011225
1211,00 L55,,2011377
1211,00 L52,,2011221
1211,00 L56,,2011378
1211,00 L53,,2010356
1211,00 L54,,2010344
1211,00 L50,,2012752
1211,TBDR25,,89100509
1211,TBDL67,,62101689
1211,TBDL43,,88550605
1211,TBDTBD34,,88550606
1211,TBDTBD33,,88550605
1211,TBDL44,,88550606
1211,PRR29,,84650414
1211,PRR28,,84650233
1211,DLR4,,82110118
1211,00 L16,,19010142
1211,00 L12,,19010150
1211,00 L14,,19010152
1211,00 L13,,19010102
1211,00 L15,,19010082
1211,00 L17,,19010087
1211,00 L18,,19010140
1211,PRR3,,84650602
1211,TBDR22,,89054639
1211,00 L48,,19150112
1211,00 L4,,19050947
1211,00 L54,,19151313
1211,00 L6,,19050189
1211,00 L53,,19150410
1211,00 L43,,19150509
1211,00 L33,,19150510
1211,00 L42,,19150512
1211,00 L39,,19150496
1211,00 L38,,19150497
1211,00 R12,,8100539
1211,00 L45,,19151900
1211,00 L49,,19150084
1211,00 L65,,19150508
1211,00 L46,,19151898
1211,00 R11,,8100390
1211,00 L66,,19150161
1211,00 L47,,19150085
1211,00 L28,,19150405
1211,00 L40,,19150131
1211,00 L34,,19150190
1211,00 L27,,19150187
1211,00 L41,,19150191
1211,00 L29,,19150494
1211,00 L2,,19050020
1211,00 L1,,19050017
1211,00 L35,,19150119
1211,00 L52,,19150097
1211,00 L26,,19150212
1211,00 L30,,19150403
1211,00 L32,,19150189
1211,00 L5,,19050946
1211,00 L36,,19150130
1211,00 R30,,14150698
1211,00 L3,,14150698
1211,00 R31,,14200975
1211,00 L25,,27050679
1211,00 R1,,32100064
1211,00 L29,,19150329
1211,PRTBD11,,84940924
1211,00 R10,,53400328
1211,00 L14,,19151044
1211,TBDR16,,89250146
1211,00 R30,,3100884
1211,00 R29,,3100883
1211,00 R44,,8100074
1211,00 R27,,3100881
1211,00 R28,,8100083
1211,00 R5,,29011506
1211,00 R2,,29011505
1211,00 R6,,29011504
1211,00 R1,,29200008
1211,00 R7,,29200004
1211,00 R3,,89010135
1211,00 R6,,89010029
1211,00 R5,,89010143
1211,00 L9,,19032607
1211,00 L2,,19032448
1211,00 L1,,19033102
1211,LQL14,,89034671
1211,00 R2,,3100165
1211,00 R1,,3100035
1211,00 R4,,3100091
1211,00 R60,,72251039
1211,00 L15,,27202598
1211,00 L27,,27204195
1211,00 L30,,27204195
1211,00 L49,,27050057
1211,LQL15,,89031023
1211,00 R17,,32090034
1211,00 L12,,32090034
1211,00 R14,,32090021
1211,00 R16,,32090345
1211,00 L11,,32090066
1211,00 R26,,32090066
1211,00 R15,,32090346
1211,00 R43,,32090035
1211,00 R7,,32090058
1211,00 L5,,27051113
1211,00 L2,,63050181
1211,00 L1,,63050253
1211,00 R62,,5200184
1211,TBDR29,,89054085
1211,TBDR23,,89058321
1211,TBDR26,,89069686
1211,LQR36,,89070676
1211,LQL22,,89033261
1211,LQL27,,89034698
1211,LQL28,,89034699
1211,TBDL22,,49010389
1211,00 L15,,48010268
1211,00 L6,,48040067
1211,PRR17,,84810448
1211,00 L9,,27052583
1211,LQR29,,89066670
1211,00 R14,,9011038
1211,00 R20,,9010077
1211,00 R19,,9011729
1211,00 R15,,9011062
1211,00 L9,,19150516
1211,00 L2,,19030351
1211,TBDTBD49,,88570562
1211,TBDTBD48,,88551777
1211,TBDTBD47,,88551776
1211,00 R21,,32900888
1211,00 R16,,32900884
1211,00 R20,,32900887
1211,00 R17,,32900881
1211,00 R19,,32900886
1211,00 R18,,32900883
1211,00 R15,,32900885
1211,00 L29,,5250059
1211,00 R50,,29700028
1211,00 R52,,29700027
1211,00 R49,,29700033
1211,00 R51,,29700246
1211,PRR14,,84650239
1211,PRR24,,84650367
1211,DLTBD16,,81140094
1211,PRR10,,84650389
1211,PRR9,,84650388
1211,DLR6,,81060575
1211,DLTBD20,,81070244
1211,DLTBD22,,81070195
1211,DLTBD22,,81061055
1211,DLTBD18,,81061055
1211,DLR20,,81060842
1211,PRR2,,84650603
1211,DLR8,,81060289
1211,DLR18,,81060288
1211,DLTBD1,,81070166
1211,DLTBD15,,81140098
1211,DLR3,,81060004
1211,PRR17,,84650936
1211,DLTBD2,,81070172
1211,DLTBD14,,81140096
1211,PRR5,,84650600
1211,DLR1,,81060574
1211,DLR16,,81060199
1211,PRR23,,84650933
1211,DLTBD16,,82060051
1211,DLTBD1,,82110966
1211,DLR10,,81060841
1211,DLTBD2,,82110841
1211,DLTBD3,,82110967
1211,DLTBD20,,81061057
1211,DLTBD15,,82060040
1211,DLTBD17,,82060041
1211,PRR16,,84650309
1211,DLTBD19,,81061056
1211,DLTBD23,,81061056
1211,PRR22,,84650298
1211,TBDR23,,89150141
1211,DLR19,,81060839
1211,DLTBD12,,81070154
1211,DLTBD21,,81070118
1211,DLR4,,81060577
1211,00 L37,,36200084
1211,00 L5,,48200024
1211,00 L8,,48200308
1211,00 L9,,48200147
1211,00 L7,,48200047
1211,00 L6,,48200532
1211,00 L14,,48201461
1211,00 L13,,48201460
1211,00 L10,,48200045
1211,00 L4,,48200128
1211,00 L12,,48200140
1211,00 L2,,48200084
1211,00 L3,,48200372
1211,00 L22,,27051031
1211,00 L45,,27051030
1211,00 L27,,27051021
1211,00 L17,,27050806
1211,00 L18,,27050702
1211,00 L1,,27050264
1211,00 L25,,27051037
1211,00 L26,,25150040
1211,00 L8,,27051043
1211,00 L14,,48011057
1211,DLR12,,81060943
1211,00 L26,,27051019
1211,00 R2,,1012926
1211,TBDL1,,84750422
1211,TBDL2,,84750287
1211,TBDL37,,59550037
1211,TBDL19,,89074373
1211,TBDR35,,89074383
1211,TBDR24,,89050660
1211,LQL35,,89035907
1211,00 L7,,13010585
1211,TBDR33,,89058094
1211,TBDR32,,89058505
1211,00 R16,,9010716
1211,00 R10,,9010719
1211,00 R16,,9010718
1211,00 R15,,9010731
1211,00 L55,,50300088
1211,00 L8,,19050022
1211,TBDL16,,89070674
1211,TBDR6,,89065763
1211,TBDR26,,89070615
1211,TBDR13,,89057728
1211,TBDL31,,89074338
1211,TBDR25,,89065713
1211,00 L46,,36300608
1211,00 L45,,36301089
1211,00 L42,,36301087
1211,00 L43,,36301088
1211,00 B15,,38350152
1211,00 L7,,65150076
1211,00 L8,,65150071
1211,00 L6,,65150093
1211,00 L13,,65300086
1211,00 L16,,65300291
1211,00 L25,,65400435
1211,00 L11,,65150119
1211,TBDR13,,89058427
1211,TBDR12,,89058420
1211,PRR16,,84810417
1211,TBDR2,,89059846
1211,00 L35,,25300254
1211,00 L34,,25300829
1211,00 L10,,19050011
1211,00 L9,,19050009
1211,00 L33,,25300394
1211,TBDR2,,89066489
1211,TBDR44,,89059677
1211,TBDR12,,89062774
1211,TBDR40,,89062774
1211,TBDR16,,89074404
1211,TBDR10,,89058468
1211,00 R38,,1011159
1211,00 R39,,1014949
1211,TBDL20,,1014949
1211,00 R40,,1058987
1211,TBDL9,,62200003
1211,TBDL8,,62200002
1211,00 L23,,60100232
1211,00 L24,,60100231
1211,00 L37,,50150374
1211,00 L36,,50150260
1211,TBDR39,,58050124
1211,TBDR35,,58051208
1211,TBDR36,,58050099
1211,TBDR34,,58051113
1211,TBDR42,,58050864
1211,TBDR37,,58050882
1211,TBDR43,,58050863
1211,TBDR41,,58050100
1211,TBDR38,,58050153
1211,TBDL7,,62200008
1211,TBDL20,,57600015
1211,TBDR9,,58250108
1211,TBDR16,,58550026
1211,TBDL26,,88560092
1211,TBDTBD22,,88560092
1211,TBDL25,,88560092
1211,00 L6,,11050074
1211,00 R35,,49020028
1211,00 R34,,49020065
1211,00 R2,,49020336
1211,00 R1,,49020350
1211,00 R33,,49020334
1211,00 R3,,49020331
1211,00 R35,,49020346
1211,00 R36,,49020047
1211,00 R32,,49020345
1211,00 R29,,3250132
1211,00 L15,,47300336
1211,00 R19,,27101973
1211,TBDL6,,96100078
1211,TBDL1,,96100053
1211,TBDL8,,96350078
1211,TBDL7,,96010337
1211,TBDR41,,89070450
1211,TBDL1,,96100004
1211,TBDL4,,96100095
1211,TBDL9,,96100018
1211,TBDR31,,89055547
1211,00 L114,,75350325
1211,00 L125,,75350330
1211,00 L105,,75350324
1211,00 R11,,48100151
1211,00 R12,,48100095
1211,00 L8,,24900002
1211,00 L42,,82020353
1211,00 L47,,82020363
1211,00 L28,,82020342
1211,DLR84,,82030493
1211,00 R6,,42051839
1211,00 R8,,42051835
1211,00 R9,,42051606
1211,00 R15,,42010309
1211,00 R21,,42010483
1211,00 R7,,42050162
1211,00 R20,,42010461
1211,00 R18,,42011348
1211,00 R17,,42013374
1211,00 R14,,42051397
1211,00 R8,,42013384
1211,00 R12,,42012439
1211,00 R19,,42012635
1211,00 R22,,42051406
1211,00 R16,,42013380
1211,00 R7,,42010930
1211,00 R9,,42011029
1211,00 R11,,42010926
1211,00 R11,,42050150
1211,00 R10,,42011233
1211,00 L38,,19150278
1211,00 L54,,14150627
1211,LQR3,,89101373
1211,TBDL77,,1010832
1211,TBDL78,,1010832
1211,TBDL76,,1010832
1211,TBDL31,,1010832
1211,TBDL76,,1010832
1211,TBDL81,,1010832
1211,TBDL80,,1010832
1211,TBDL79,,1010832
1211,TBDL77,,1010563
1211,TBDL74,,1010563
1211,TBDL79,,1010563
1211,TBDL78,,1010563
1211,TBDL75,,1010563
1211,TBDL80,,1010835
1211,TBDL78,,1010835
1211,TBDL78,,1010835
1211,TBDL83,,1010835
1211,TBDL82,,1010835
1211,TBDL32,,1010835
1211,TBDL79,,1010835
1211,TBDL81,,1010835
1211,TBDL77,,1010837
1211,TBDL78,,1010837
1211,TBDL33,,1010837
1211,TBDL81,,1010837
1211,TBDL80,,1010837
1211,TBDL82,,1010837
1211,TBDL79,,1010837
1211,TBDL77,,1010837
1211,TBDL83,,1012767
1211,TBDL85,,1012767
1211,TBDL81,,1012767
1211,TBDL83,,1012767
1211,TBDL80,,1012767
1211,TBDL80,,1012767
1211,TBDL82,,1012767
1211,TBDL82,,1010314
1211,TBDL81,,1010314
1211,TBDL79,,1010314
1211,TBDL84,,1010314
1211,TBDL80,,1010314
1211,TBDL79,,1010314
1211,TBDL75,,1010693
1211,TBDL76,,1010693
1211,TBDL78,,1010693
1211,TBDL75,,1010693
1211,TBDL79,,1010693
1211,TBDL80,,1010693
1211,TBDL77,,1010693
1211,00 R51,,72011280
1211,00 R15,,31100603
1211,00 R4,,31100135
1211,00 R27,,31050057
1211,00 R15,,31100358
1211,00 R15,,31100308
1211,00 R11,,31100095
1211,00 R7,,31100345
1211,00 R21,,31101185
1211,00 R12,,31100056
1211,00 R18,,31100054
1211,00 R6,,31100292
1211,00 R11,,31100172
1211,00 R5,,31100317
1211,00 R4,,31100096
1211,00 R20,,31100642
1211,00 R6,,31100278
1211,00 R6,,31100357
1211,00 R9,,31100312
1211,00 R28,,31101184
1211,00 R1,,31100246
1211,00 R4,,31101699
1211,00 R20,,31101176
1211,00 R17,,31100176
1211,00 R16,,31100128
1211,00 R10,,31100164
1211,00 R6,,31100280
1211,00 R5,,31100117
1211,00 R20,,31101686
1211,00 R12,,31100671
1211,00 R18,,31100020
1211,00 R5,,31101694
1211,00 R19,,31101693
1211,00 R2,,31101675
1211,00 R13,,31101150
1211,00 R8,,31101161
1211,00 R12,,31101148
1211,00 R10,,31101159
1211,00 R22,,31101005
1211,00 R13,,31100081
1211,00 R9,,31101158
1211,00 R8,,31101006
1211,00 R16,,31100152
1211,00 R13,,31101175
1211,00 R10,,31101172
1211,00 R14,,31101658
1211,00 R14,,31101659
1211,00 R17,,31101637
1211,00 R14,,31100061
1211,00 R18,,31101657
1211,00 R8,,31100731
1211,00 R12,,31101183
1211,00 R4,,31100571
1211,00 R19,,31100579
1211,00 R7,,31100570
1211,00 R11,,31100728
1211,00 R9,,31101002
1211,00 R11,,31100271
1211,00 R2,,31100079
1211,00 R1,,31100082
1211,00 R3,,31100089
1211,00 R1,,31100047
1211,00 R3,,31100049
1211,00 R12,,31050266
1211,00 R20,,31050267
1211,00 R18,,31101436
1211,00 R26,,31250112
1211,00 R3,,32100085
1211,00 R10,,32100025
1211,00 R8,,32100071
1211,00 R5,,32100011
1211,00 R7,,32100439
1211,00 R9,,32100034
1211,00 R4,,32100004
1211,00 R6,,32100013
1211,00 R8,,32100044
1211,00 L59,,19151080
1211,00 L58,,19151082
1211,TBDL6,,57600070
1211,TBDL7,,57600062
1211,00 R18,,5400174
1211,00 R4,,49020113
1211,00 R3,,49020110
1211,00 R92,,52010393
1211,00 R90,,52010401
1211,00 R53,,52010456
1211,00 R55,,52010141
1211,00 R4,,52010359
1211,00 R89,,52010396
1211,00 R54,,52010169
1211,00 R52,,52010297
1211,00 R3,,52010422
1211,00 R80,,52010233
1211,00 R88,,52010461
1211,00 R91,,52010382
1211,00 R51,,52100189
1211,nullR29,,86930967
1211,nullTBD7,,86930967
1211,00 L48,,26320654
1211,00 L47,,26320653
1211,00 L24,,73060508
1211,00 L20,,73150120
1211,00 L26,,37050421
1211,00 TBD36,,9151033
1211,00 L38,,9151033
1211,00 TBD35,,9151034
1211,00 L33,,9151035
1211,00 TBD34,,9151035
1211,00 TBD31,,9151297
1211,00 TBD33,,9151299
1211,00 TBD32,,9151298
1211,00 L37,,9151297
1211,00 L20,,37050303
1211,00 L28,,37060027
1211,00 L57,,37010179
1211,00 L27,,37050422
1211,00 L8,,37010224
1211,00 L59,,37010182
1211,00 L58,,37010228
1211,00 L70,,36301518
1211,00 R3,,42011250
1211,00 R8,,42010886
1211,00 R4,,42010312
1211,00 R10,,42011107
1211,00 R22,,42012448
1211,00 R1,,42010691
1211,00 R7,,42011098
1211,00 R11,,42010572
1211,00 R6,,42011504
1211,00 R5,,42011089
1211,00 R2,,42011501
1211,TBDB56,,9600133
1211,TBDB53,,9600133
1211,TBDB55,,9600133
1211,TBDB52,,9600133
1211,TBDB53,,9600133
1211,TBDB51,,9600133
1211,TBDB55,,9600133
1211,00 L10,,37010234
1211,DLL5,,82040651
1211,DLR73,,82040539
1211,00 L29,,37050131
1211,00 L68,,36300268
1211,00 L67,,36300578
1211,00 L66,,36300259
1211,00 L69,,36300519
1211,00 R39,,21050071
1211,00 L9,,37010260
1211,00 R13,,89014120
1211,00 R11,,9013955
1211,00 R11,,9800142
1211,00 R1,,9800139
1211,00 R3,,9800140
1211,00 R7,,9800131
1211,00 R10,,9800143
1211,LQL5,,89035982
1211,00 L3,,48200232
1211,TBDL38,,61150086
1211,TBDL50,,61200014
1211,TBDL42,,61150084
1211,TBDL49,,61200056
1211,TBDL40,,61150080
1211,00 L4,,48200288
1211,00 L1,,48200287
1211,00 L2,,48200158
1211,TBDL5,,61150092
1211,00 L13,,11010531
1211,00 R7,,30040304
1211,LQL19,,89037581
1211,LQL18,,89032061
1211,LQL20,,89030512
1211,00 L16,,19150356
1211,00 L25,,19150355
1211,00 L25,,37051195
1211,00 L54,,37050389
1211,00 L55,,37050447
1211,00 L56,,37050396
1211,00 R40,,21050129
1211,00 L52,,19150324
1211,00 L49,,19150286
1211,00 L53,,19150325
1211,00 R10,,32090072
1211,00 L38,,64010459
1211,00 L46,,64010460
1211,TBDL16,,62050406
1211,00 R32,,8100374
1211,00 L20,,8050191
1211,00 R10,,28200629
1211,00 R3,,28200632
1211,TBDL11,,89060352
1211,BKTBD9,,95016405
1211,00 R8,,1052490
1211,TBDL56,,1011136
1211,TBDL57,,1011136
1211,TBDL58,,1011136
1211,TBDL41,,1011136
1211,TBDL54,,1011136
1211,TBDL49,,1011136
1211,TBDL59,,1011136
1211,00 R31,,73050383
1211,00 R34,,73050375
1211,00 R45,,73050387
1211,00 R38,,73050394
1211,00 R39,,73050392
1211,00 R46,,73050422
1211,00 R35,,73050431
1211,00 R40,,73050395
1211,00 R41,,73050418
1211,00 R42,,73050382
1211,00 R37,,73050396
1211,00 R44,,73050404
1211,00 R36,,73050403
1211,00 R32,,73050432
1211,00 R33,,73050398
1211,00 R43,,73050407
